study_id,model_id,assessment_framework,assessment_part,domain,judgment,rationale,evidence_url,reviewer
S-10.2196/36998,M108-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9264122/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/36998,M108-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC9264122/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/36998,M108-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9264122/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/36998,M108-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9264122/,single-pass AI-assisted audit; author sign-off pending
S-10.2196/36998,M108-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9264122/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,applicability_predictors,unclear,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.smhl.2018.01.002,M148-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6428053/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.113141,M109-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13519607/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.113141,M109-01,dataset_transparency,descriptive_transparency,labeling,clear,Target definition and provenance of labels; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13519607/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.113141,M109-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13519607/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/j.dib.2026.113141,M109-01,dataset_transparency,descriptive_transparency,validation_and_access,limited,Reuse access and validation information; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13519607/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s21123956,M028-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8227650/,single-pass AI-assisted audit; author sign-off pending
S-10.1016/s1474-4422(19)30414-4,M033-01,validation_transparency,descriptive_transparency,sampling,clear,Unique participant count and sampling frame; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1016/s1474-4422(19)30414-4,single-pass AI-assisted audit; author sign-off pending
S-10.1016/s1474-4422(19)30414-4,M033-01,validation_transparency,descriptive_transparency,target_definition,clear,"Stimulus, behavior, ECAP, or descriptive target kept distinct from pain self-report; based on curated evidence map and available report. NR fields were not imputed.",https://doi.org/10.1016/s1474-4422(19)30414-4,single-pass AI-assisted audit; author sign-off pending
S-10.1016/s1474-4422(19)30414-4,M033-01,validation_transparency,descriptive_transparency,processing_boundary,unclear,Preprocessing and segmentation boundary; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1016/s1474-4422(19)30414-4,single-pass AI-assisted audit; author sign-off pending
S-10.1016/s1474-4422(19)30414-4,M033-01,validation_transparency,descriptive_transparency,validation_design,clear,Unit of separation between development and evaluation data; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1016/s1474-4422(19)30414-4,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1109/embc.2018.8513575,M026-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/embc.2018.8513575,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1155/prm/5131891,M058-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13108428/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/j.pain.0000000000001417,M149-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC6377310/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/pr9.0000000000001332,M110-01,validation_transparency,descriptive_transparency,sampling,clear,Unique participant count and sampling frame; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12443153/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/pr9.0000000000001332,M110-01,validation_transparency,descriptive_transparency,target_definition,clear,"Stimulus, behavior, ECAP, or descriptive target kept distinct from pain self-report; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12443153/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/pr9.0000000000001332,M110-01,validation_transparency,descriptive_transparency,processing_boundary,unclear,Preprocessing and segmentation boundary; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12443153/,single-pass AI-assisted audit; author sign-off pending
S-10.1097/pr9.0000000000001332,M110-01,validation_transparency,descriptive_transparency,validation_design,unclear,Unit of separation between development and evaluation data; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12443153/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-21987-3,M111-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC12578783/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.4097/kja.23583,M112-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC10982524/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-025-92111-8,M052-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11920397/,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on curated evidence map and available report. NR fields were not imputed.",https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on curated evidence map and available report. NR fields were not imputed.",https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,applicability_participants,unclear,Population match to clinical pain-state use; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1109/jstsp.2016.2535962,M025-01,PROBAST+AI,model_evaluation,applicability_outcome,unclear,Match between modeled target and intended clinical claim; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.1109/jstsp.2016.2535962,single-pass AI-assisted audit; author sign-off pending
S-10.1073/pnas.2319316121,M023-01,validation_transparency,descriptive_transparency,sampling,clear,Unique participant count and sampling frame; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11459174/,single-pass AI-assisted audit; author sign-off pending
S-10.1073/pnas.2319316121,M023-01,validation_transparency,descriptive_transparency,target_definition,unclear,"Stimulus, behavior, ECAP, or descriptive target kept distinct from pain self-report; based on curated evidence map and available report. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11459174/,single-pass AI-assisted audit; author sign-off pending
S-10.1073/pnas.2319316121,M023-01,validation_transparency,descriptive_transparency,processing_boundary,unclear,Preprocessing and segmentation boundary; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11459174/,single-pass AI-assisted audit; author sign-off pending
S-10.1073/pnas.2319316121,M023-01,validation_transparency,descriptive_transparency,validation_design,clear,Unit of separation between development and evaluation data; based on curated evidence map and available report. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11459174/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,participants_and_data_sources,low,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,outcome,low,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.1038/s41598-026-54248-y,M113-01,PROBAST+AI,model_evaluation,applicability_outcome,low,Match between modeled target and intended clinical claim; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC13424116/,single-pass AI-assisted audit; author sign-off pending
S-10.3791/59057,M014-01,dataset_transparency,descriptive_transparency,sampling,clear,Unique participant count and population description; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.3791/59057,single-pass AI-assisted audit; author sign-off pending
S-10.3791/59057,M014-01,dataset_transparency,descriptive_transparency,labeling,clear,Target definition and provenance of labels; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.3791/59057,single-pass AI-assisted audit; author sign-off pending
S-10.3791/59057,M014-01,dataset_transparency,descriptive_transparency,processing,unclear,Processing boundary reported in checked source; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.3791/59057,single-pass AI-assisted audit; author sign-off pending
S-10.3791/59057,M014-01,dataset_transparency,descriptive_transparency,validation_and_access,limited,Reuse access and validation information; based on curated evidence map and available report. NR fields were not imputed.,https://doi.org/10.3791/59057,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s24020458,M114-01,PROBAST+AI,model_evaluation,participants_and_data_sources,unclear,Sampling frame and unique participant count; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11154386/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s24020458,M114-01,PROBAST+AI,model_evaluation,predictors,unclear,Signal acquisition and predictor processing; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11154386/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s24020458,M114-01,PROBAST+AI,model_evaluation,outcome,unclear,"Outcome definition, timing, and separation from predictors; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11154386/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s24020458,M114-01,PROBAST+AI,model_evaluation,analysis,unclear,"Person-level separation, tuning, and performance analysis; based on PubMed record and PMC full text. NR fields were not imputed.",https://pmc.ncbi.nlm.nih.gov/articles/PMC11154386/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s24020458,M114-01,PROBAST+AI,model_evaluation,applicability_participants,low,Population match to clinical pain-state use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11154386/,single-pass AI-assisted audit; author sign-off pending
S-10.3390/s24020458,M114-01,PROBAST+AI,model_evaluation,applicability_predictors,low,Availability of the measured predictors in intended use; based on PubMed record and PMC full text. NR fields were not imputed.,https://pmc.ncbi.nlm.nih.gov/articles/PMC11154386/,single-pass AI-assisted audit; author sign-off pending
